Symbol,Price,Id
NYA,494.429993,139
NYA,489.98999,140
NYA,489.880005,141
NYA,489.459991,142
NYA,480.26001,143
NYA,479.100006,144
NYA,481.529999,145
NYA,479.730011,146
NYA,478.880005,147
NYA,471.589996,148
NYA,471.480011,149
NYA,476.140015,150
NYA,480.470001,151
NYA,481.100006,152
NYA,479.839996,153
NYA,478.779999,154
NYA,476.660004,155
NYA,476.23999,156
NYA,477.399994,157
NYA,475.079987,158
NYA,468.940002,159
NYA,466.200012,160
NYA,460.269989,161
NYA,456.890015,162
NYA,448.75,163
NYA,448.220001,164
NYA,453.51001,165
NYA,447.799988,166
NYA,437.859985,167
NYA,426.329987,168
NYA,433.420013,169
NYA,440.399994,170
NYA,443.459991,171
NYA,442.089996,172
NYA,439.660004,173
NYA,435.73999,174
NYA,434.26001,175
NYA,435.640015,176
NYA,444.839996,177
NYA,447.369995,178
NYA,451.5,179
NYA,456.26001,180
NYA,456.149994,181
NYA,454.040009,182
NYA,450.970001,183
NYA,443.359985,184
NYA,444.309998,185
NYA,443.040009,186
NYA,444.100006,187
NYA,445.369995,188
NYA,440.079987,189
NYA,435.320007,190
NYA,436.700012,191
NYA,427.390015,192
NYA,427.920013,193
NYA,425.48999,194
NYA,421.359985,195
NYA,416.290009,196
NYA,423.480011,197
NYA,425.700012,198
NYA,437.220001,199
NYA,437.01001,200
NYA,435.73999,201
NYA,440.609985,202
NYA,447.799988,203
NYA,444.519989,204
NYA,443.25,205
NYA,444.839996,206
NYA,446,207
NYA,448.429993,208
NYA,452.450012,209
NYA,456.26001,210
NYA,456.470001,211
NYA,456.359985,212
NYA,459.850006,213
NYA,460.380005,214
NYA,458.790009,215
NYA,460.269989,216
NYA,460.170013,217
NYA,463.76001,218
NYA,466.829987,219
NYA,467.25,220
NYA,464.399994,221
NYA,466.089996,222
NYA,470.109985,223
NYA,466.940002,224
NYA,464.079987,225
NYA,457.630005,226
NYA,455.519989,227
NYA,458.899994,228
NYA,462.600006,229
NYA,462.179993,230
NYA,460.589996,231
NYA,460.910004,232
NYA,459.109985,233
NYA,459.320007,234
NYA,459.75,235
NYA,462.920013,236
NYA,467.570007,237
NYA,469.470001,238
NYA,470.529999,239
NYA,475.079987,240
NYA,473.809998,241
NYA,473.700012,242
NYA,468.730011,243
NYA,468.839996,244
NYA,467.570007,245
NYA,465.670013,246
NYA,468.200012,247
NYA,470.109985,248
NYA,468.940002,249
NYA,466.51001,250
NYA,464.190002,251
NYA,462.48999,252
NYA,462.279999,253
NYA,462.48999,254
NYA,463.339996,255
NYA,469.26001,256
NYA,472.75,257
NYA,476.660004,258
NYA,476.660004,259
NYA,480.579987,260
NYA,483.429993,261
NYA,486.809998,262
NYA,485.970001,263
NYA,491.26001,264
NYA,494,265
NYA,494.220001,266
NYA,496.01001,267
NYA,497.809998,268
NYA,498.76001,269
NYA,495.380005,270
NYA,495.700012,271
NYA,497.809998,272
NYA,500.670013,273
NYA,500.140015,274
NYA,499.5,275
NYA,501.089996,276
NYA,504.679993,277
NYA,503.730011,278
NYA,502.679993,279
NYA,507.119995,280
NYA,505.109985,281
NYA,506.160004,282
NYA,506.899994,283
NYA,510.290009,284
NYA,510.609985,285
NYA,508.380005,286
NYA,508.48999,287
NYA,505.850006,288
NYA,505.850006,289
NYA,0,290
NYA,506.480011,291
NYA,501.089996,292
NYA,502.890015,293
NYA,507.859985,294
NYA,510.709991,295
NYA,511.450012,296
NYA,510.709991,297
NYA,511.350006,298
NYA,512.090027,299
NYA,513.570007,300
NYA,515.469971,301
NYA,513.039978,302
NYA,512.51001,303
NYA,517.059998,304
NYA,521.809998,305
NYA,522.77002,306
NYA,522.659973,307
NYA,521.280029,308
NYA,522.77002,309
NYA,526.469971,310
NYA,526.25,311
NYA,526.679993,312
NYA,526.039978,313
NYA,526.25,314
NYA,523.609985,315
NYA,517.900024,316
NYA,518.01001,317
NYA,521.179993,318
NYA,522.340027,319
NYA,519.169983,320
NYA,512.830017,321
NYA,516.419983,322
NYA,515.890015,323
NYA,519.280029,324
NYA,524.669983,325
NYA,528.159973,326
NYA,532.48999,327
NYA,533.130005,328
NYA,534.289978,329
NYA,535.559998,330
NYA,537.25,331
NYA,540.109985,332
NYA,539.580017,333
NYA,544.02002,334
NYA,544.969971,335
NYA,544.650024,336
NYA,544.22998,337
NYA,545.599976,338
NYA,547.609985,339
NYA,548.25,340
NYA,549.090027,341
NYA,543.48999,342
NYA,542.539978,343
NYA,545.179993,344
NYA,544.02002,345
NYA,539.890015,346
NYA,542.330017,347
NYA,540.849976,348
NYA,539.679993,349
NYA,537.460022,350
NYA,535.669983,351
NYA,533.340027,352
NYA,527.099976,353
NYA,532.280029,354
NYA,531.330017,355
NYA,528.580017,356
NYA,519.909973,357
NYA,526.25,358
NYA,524.030029,359
NYA,515.359985,360
NYA,525.409973,361
NYA,530.059998,362
NYA,533.02002,363
NYA,534.5,364
NYA,537.669983,365
NYA,540.849976,366
NYA,539.890015,367
NYA,540.73999,368
NYA,540.950012,369
NYA,541.059998,370
NYA,540.849976,371
NYA,539.580017,372
NYA,538.409973,373
NYA,538.630005,374
NYA,536.51001,375
NYA,534.609985,376
NYA,534.929993,377
NYA,532.390015,378
NYA,531.539978,379
NYA,533.22998,380
NYA,535.97998,381
NYA,535.77002,382
NYA,538.309998,383
NYA,540.950012,384
NYA,543.380005,385
NYA,543.380005,386
NYA,543.700012,387
NYA,545.599976,388
NYA,545.919983,389
NYA,549.830017,390
NYA,550.469971,391
NYA,551.309998,392
NYA,551.73999,393
NYA,549.830017,394
NYA,549.830017,395
NYA,552.159973,396
NYA,554.059998,397
NYA,555.119995,398
NYA,556.710022,399
NYA,560.090027,400
NYA,562.099976,401
NYA,561.359985,402
NYA,562.72998,403
NYA,561.25,404
NYA,561.780029,405
NYA,562.419983,406
NYA,560.940002,407
NYA,558.400024,408
NYA,555.119995,409
NYA,555.76001,410
NYA,554.48999,411
NYA,555.22998,412
NYA,556.070007,413
NYA,553.219971,414
NYA,550.26001,415
NYA,549.619995,416
NYA,546.659973,417
NYA,544.440002,418
NYA,544.119995,419
NYA,545.599976,420
NYA,546.97998,421
NYA,550.570007,422
NYA,551.419983,423
NYA,554.27002,424
NYA,555.22998,425
NYA,555.02002,426
NYA,555.02002,427
NYA,555.969971,428
NYA,558.719971,429
NYA,564.210022,430
NYA,565.059998,431
NYA,565.47998,432
NYA,566.859985,433
NYA,564.320007,434
NYA,564.530029,435
NYA,567.700012,436
NYA,569.400024,437
NYA,572.460022,438
NYA,567.390015,439
NYA,567.700012,440
NYA,568.02002,441
NYA,567.919983,442
NYA,565.799988,443
NYA,567.599976,444
NYA,566.859985,445
NYA,568.22998,446
NYA,571.51001,447
NYA,572.669983,448
NYA,568.659973,449
NYA,566.01001,450
NYA,562.52002,451
NYA,563.789978,452
NYA,559.349976,453
NYA,558.289978,454
NYA,559.669983,455
NYA,560.299988,456
NYA,559.669983,457
NYA,557.23999,458
NYA,554.169983,459
NYA,554.909973,460
NYA,557.340027,461
NYA,557.450012,462
NYA,556.5,463
NYA,551.210022,464
NYA,544.22998,465
NYA,541.799988,466
NYA,538.840027,467
NYA,536.929993,468
NYA,535.030029,469
NYA,537.25,470
NYA,540.530029,471
NYA,538.940002,472
NYA,535.030029,473
NYA,537.25,474
NYA,542.429993,475
NYA,544.22998,476
NYA,536.929993,477
NYA,545.919983,478
NYA,549.409973,479
NYA,550.890015,480
NYA,552.580017,481
NYA,554.799988,482
NYA,555.119995,483
NYA,552.580017,484
NYA,555.330017,485
NYA,558.929993,486
NYA,559.460022,487
NYA,561.570007,488
NYA,561.150024,489
NYA,560.619995,490
NYA,559.559998,491
NYA,559.23999,492
NYA,561.359985,493
NYA,562.309998,494
NYA,559.23999,495
NYA,557.76001,496
NYA,557.340027,497
NYA,560.409973,498
NYA,561.890015,499
NYA,561.039978,500
NYA,561.890015,501
NYA,565.799988,502
NYA,565.690002,503
NYA,569.179993,504
NYA,567.599976,505
NYA,564.640015,506
NYA,563.049988,507
NYA,566.429993,508
NYA,570.559998,509
NYA,569.919983,510
NYA,570.450012,511
NYA,571.719971,512
NYA,572.780029,513
NYA,571.719971,514
NYA,568.340027,515
NYA,567.809998,516
NYA,567.599976,517
NYA,565.690002,518
NYA,558.080017,519
NYA,555.440002,520
NYA,553.109985,521
NYA,553.530029,522
NYA,554.590027,523
NYA,553.75,524
NYA,550.679993,525
NYA,546.23999,526
NYA,547.929993,527
NYA,546.340027,528
NYA,543.700012,529
NYA,543.909973,530
NYA,544.76001,531
NYA,537.460022,532
NYA,531.01001,533
NYA,525.72998,534
NYA,532.070007,535
NYA,533.130005,536
NYA,530.909973,537
NYA,532.700012,538
NYA,535.880005,539
NYA,538.309998,540
NYA,535.880005,541
NYA,531.539978,542
NYA,533.440002,543
NYA,530.799988,544
NYA,526.25,545
NYA,524.25,546
NYA,516.630005,547
NYA,514.940002,548
NYA,523.929993,549
NYA,523.080017,550
NYA,522.659973,551
NYA,529.429993,552
NYA,530.380005,553
NYA,529.530029,554
NYA,518.849976,555
NYA,523.080017,556
NYA,526.150024,557
NYA,522.869995,558
NYA,522.549988,559
NYA,518.539978,560
NYA,518.640015,561
NYA,518.01001,562
NYA,521.599976,563
NYA,526.039978,564
NYA,525.619995,565
NYA,529.219971,566
NYA,542.119995,567
NYA,543.280029,568
NYA,548.140015,569
NYA,550.570007,570
NYA,547.609985,571
NYA,557.340027,572
NYA,561.570007,573
NYA,566.75,574
NYA,567.700012,575
NYA,568.22998,576
NYA,569.919983,577
NYA,571.619995,578
NYA,564.530029,579
NYA,561.679993,580
NYA,568.549988,581
NYA,570.140015,582
NYA,571.830017,583
NYA,573.72998,584
NYA,575.320007,585
NYA,576.159973,586
NYA,578.070007,587
NYA,581.869995,588
NYA,582.190002,589
NYA,580.919983,590
NYA,584.200012,591
NYA,584.619995,592
NYA,581.559998,593
NYA,583.039978,594
NYA,581.659973,595
NYA,581.340027,596
NYA,581.130005,597
NYA,578.48999,598
NYA,575,599
NYA,572.359985,600
NYA,575.419983,601
NYA,577.330017,602
NYA,576.590027,603
NYA,577.640015,604
NYA,576.900024,605
NYA,580.5,606
NYA,582.299988,607
NYA,586.840027,608
NYA,594.140015,609
NYA,597.099976,610
NYA,594.460022,611
NYA,599.73999,612
NYA,603.869995,613
NYA,604.609985,614
NYA,606.090027,615
NYA,603.76001,616
NYA,602.909973,617
NYA,596.460022,618
NYA,595.830017,619
NYA,599.210022,620
NYA,600.27002,621
NYA,598.26001,622
NYA,596.039978,623
NYA,595.090027,624
NYA,592.969971,625
NYA,591.710022,626
NYA,594.140015,627
NYA,601.429993,628
NYA,607.780029,629
NYA,609.150024,630
NYA,610,631
NYA,609.580017,632
NYA,608.619995,633
NYA,605.450012,634
NYA,603.650024,635
NYA,597.840027,636
NYA,590.119995,637
NYA,588.960022,638
NYA,581.340027,639
NYA,583.25,640
NYA,578.48999,641
NYA,579.22998,642
NYA,576.27002,643
NYA,572.880005,644
NYA,574.789978,645
NYA,577.330017,646
NYA,575.950012,647
NYA,575.849976,648
NYA,581.450012,649
NYA,584.090027,650
NYA,581.77002,651
NYA,585.26001,652
NYA,587.26001,653
NYA,587.26001,654
NYA,585.469971,655
NYA,585.679993,656
NYA,586.630005,657
NYA,585.570007,658
NYA,585.150024,659
NYA,586.210022,660
NYA,588.429993,661
NYA,592.130005,662
NYA,596.359985,663
NYA,598.789978,664
NYA,599.419983,665
NYA,596.570007,666
NYA,595.200012,667
NYA,597.419983,668
NYA,599.640015,669
NYA,601.219971,670
NYA,602.280029,671
NYA,603.02002,672
NYA,606.190002,673
NYA,608.409973,674
NYA,607.359985,675
NYA,607.669983,676
NYA,610.099976,677
NYA,611.27002,678
NYA,613.700012,679
NYA,615.710022,680
NYA,615.710022,681
NYA,615.599976,682
NYA,613.059998,683
NYA,613.059998,684
NYA,614.02002,685
NYA,615.390015,686
NYA,618.559998,687
NYA,622.900024,688
NYA,623.73999,689
NYA,621.630005,690
NYA,618.030029,691
NYA,619.940002,692
NYA,617.820007,693
NYA,614.330017,694
NYA,615.070007,695
NYA,612.75,696
NYA,612.960022,697
NYA,614.119995,698
NYA,615.289978,699
NYA,618.25,700
NYA,623.109985,701
NYA,626.599976,702
NYA,627.22998,703
NYA,630.719971,704
NYA,631.669983,705
NYA,633.469971,706
NYA,632.940002,707
NYA,635.380005,708
NYA,636.859985,709
NYA,641.299988,710
NYA,644.049988,711
NYA,647.849976,712
NYA,646.47998,713
NYA,645.950012,714
NYA,643.72998,715
NYA,645.309998,716
NYA,644.049988,717
NYA,642.98999,718
NYA,642.669983,719
NYA,644.570007,720
NYA,642.039978,721
NYA,639.289978,722
NYA,640.869995,723
NYA,637.599976,724
NYA,630.929993,725
NYA,629.880005,726
NYA,630.619995,727
NYA,628.289978,728
NYA,622.159973,729
NYA,622.789978,730
NYA,623.219971,731
NYA,623.320007,732
NYA,614.119995,733
NYA,606.400024,734
NYA,603.440002,735
NYA,605.869995,736
NYA,604.179993,737
NYA,600.27002,738
NYA,604.5,739
NYA,607.98999,740
NYA,611.27002,741
NYA,610.73999,742
NYA,609.359985,743
NYA,608.840027,744
NYA,611.27002,745
NYA,614.440002,746
NYA,614.330017,747
NYA,614.330017,748
NYA,614.330017,749
NYA,614.76001,750
NYA,614.969971,751
NYA,617.289978,752
NYA,616.450012,753
NYA,616.549988,754
NYA,617.719971,755
NYA,619.619995,756
NYA,620.039978,757
NYA,620.679993,758
NYA,620.469971,759
NYA,620.679993,760
NYA,620.039978,761
NYA,612.539978,762
NYA,605.659973,763
NYA,600.909973,764
NYA,595.409973,765
NYA,587.789978,766
NYA,583.559998,767
NYA,586.210022,768
NYA,583.780029,769
NYA,583.559998,770
NYA,584.52002,771
NYA,590.22998,772
NYA,592.22998,773
NYA,585.679993,774
NYA,585.039978,775
NYA,586.950012,776
NYA,589.169983,777
NYA,587.580017,778
NYA,583.460022,779
NYA,580.820007,780
NYA,582.190002,781
NYA,583.880005,782
NYA,588.109985,783
NYA,591.919983,784
NYA,590.75,785
NYA,589.799988,786
NYA,590.440002,787
NYA,594.349976,788
NYA,598.679993,789
NYA,601.119995,790
NYA,600.27002,791
NYA,596.25,792
NYA,595.940002,793
NYA,590.969971,794
NYA,592.450012,795
NYA,597.309998,796
NYA,600.27002,797
NYA,600.799988,798
NYA,600.059998,799
NYA,599.73999,800
NYA,594.559998,801
NYA,595.51001,802
NYA,598.049988,803
NYA,593.710022,804
NYA,594.77002,805
NYA,595.51001,806
NYA,598.159973,807
NYA,601.01001,808
NYA,603.02002,809
NYA,607.780029,810
NYA,613.169983,811
NYA,612.539978,812
NYA,615.070007,813
NYA,617.51001,814
NYA,620.26001,815
NYA,618.98999,816
NYA,621.309998,817
NYA,621.309998,818
NYA,620.359985,819
NYA,622.789978,820
NYA,627.22998,821
NYA,625.330017,822
NYA,625.539978,823
NYA,620.26001,824
NYA,614.969971,825
NYA,617.609985,826
NYA,618.559998,827
NYA,618.349976,828
NYA,617.080017,829
NYA,612.219971,830
NYA,610.530029,831
NYA,611.900024,832
NYA,608.840027,833
NYA,606.830017,834
NYA,606.830017,835
NYA,607.460022,836
NYA,603.549988,837
NYA,597.840027,838
NYA,593.080017,839
NYA,587.47998,840
NYA,579.440002,841
NYA,581.559998,842
NYA,579.549988,843
NYA,576.690002,844
NYA,575.630005,845
NYA,571.090027,846
NYA,567.280029,847
NYA,563.789978,848
NYA,569.919983,849
NYA,568.02002,850
NYA,569.289978,851
NYA,569.710022,852
NYA,572.359985,853
NYA,574.679993,854
NYA,579.650024,855
NYA,583.780029,856
NYA,580.179993,857
NYA,572.25,858
NYA,567.809998,859
NYA,558.820007,860
NYA,560.940002,861
NYA,553.75,862
NYA,551.419983,863
NYA,557.23999,864
NYA,560.200012,865
NYA,555.969971,866
NYA,547.51001,867
NYA,544.76001,868
NYA,542.75,869
NYA,537.359985,870
NYA,525.830017,871
NYA,521.390015,872
NYA,523.929993,873
NYA,535.450012,874
NYA,545.820007,875
NYA,542.960022,876
NYA,545.289978,877
NYA,548.570007,878
NYA,549.200012,879
NYA,548.780029,880
NYA,545.5,881
NYA,541.059998,882
NYA,541.27002,883
NYA,545.179993,884
NYA,549.619995,885
NYA,553.530029,886
NYA,556.599976,887
NYA,556.599976,888
NYA,558.080017,889
NYA,561.570007,890
NYA,556.280029,891
NYA,552.049988,892
NYA,553.75,893
NYA,555.969971,894
NYA,559.77002,895
NYA,559.349976,896
NYA,555.650024,897
NYA,551,898
NYA,547.719971,899
NYA,542.219971,900
NYA,546.130005,901
NYA,555.02002,902
NYA,551.419983,903
NYA,551.840027,904
NYA,555.119995,905
NYA,556.179993,906
NYA,554.799988,907
NYA,556.710022,908
NYA,558.719971,909
NYA,561.150024,910
NYA,561.25,911
NYA,560.200012,912
NYA,556.070007,913
NYA,552.27002,914
NYA,548.25,915
NYA,546.559998,916
NYA,543.169983,917
NYA,547.719971,918
NYA,547.400024,919
NYA,548.349976,920
NYA,547.080017,921
NYA,544.440002,922
NYA,546.23999,923
NYA,549.619995,924
NYA,556.5,925
NYA,563.789978,926
NYA,564.210022,927
NYA,568.440002,928
NYA,568.02002,929
NYA,569.710022,930
NYA,574.26001,931
NYA,577.960022,932
NYA,576.159973,933
NYA,580.390015,934
NYA,579.76001,935
NYA,578.169983,936
NYA,573.099976,937
NYA,573.940002,938
NYA,575.73999,939
NYA,575.320007,940
NYA,575.849976,941
NYA,578.380005,942
NYA,578.700012,943
NYA,582.299988,944
NYA,582.820007,945
NYA,580.919983,946
NYA,580.070007,947
NYA,576.900024,948
NYA,574.469971,949
NYA,570.140015,950
NYA,569.919983,951
NYA,567.070007,952
NYA,560.830017,953
NYA,557.02002,954
NYA,551.099976,955
NYA,549.619995,956
NYA,551.530029,957
NYA,555.02002,958
NYA,551.099976,959
NYA,547.51001,960
NYA,541.159973,961
NYA,543.070007,962
NYA,541.380005,963
NYA,534.080017,964
NYA,534.929993,965
NYA,533.659973,966
NYA,534.080017,967
NYA,535.669983,968
NYA,534.179993,969
NYA,529.109985,970
NYA,526.359985,971
NYA,534.820007,972
NYA,539.26001,973
NYA,534.289978,974
NYA,531.650024,975
NYA,537.890015,976
NYA,542.330017,977
NYA,538.52002,978
NYA,541.690002,979
NYA,544.859985,980
NYA,550.890015,981
NYA,553.640015,982
NYA,549.830017,983
NYA,548.98999,984
NYA,549.409973,985
NYA,547.929993,986
NYA,543.599976,987
NYA,543.909973,988
NYA,542.859985,989
NYA,542.859985,990
NYA,538.630005,991
NYA,531.539978,992
NYA,532.48999,993
NYA,532.919983,994
NYA,533.22998,995
NYA,527.950012,996
NYA,522.130005,997
NYA,518.539978,998
NYA,513.780029,999
NYA,506.899994,1000
NYA,502.679993,1001
NYA,506.690002,1002
NYA,513.140015,1003
NYA,509.549988,1004
NYA,507.329987,1005
NYA,510.079987,1006
NYA,514.309998,1007
NYA,509.649994,1008
NYA,514.409973,1009
NYA,513.570007,1010
NYA,512.719971,1011
NYA,512.299988,1012
NYA,511.350006,1013
NYA,517.369995,1014
NYA,519.059998,1015
NYA,520.22998,1016
NYA,520.22998,1017
NYA,528.369995,1018
NYA,525.830017,1019
NYA,529.73999,1020
NYA,530.700012,1021
NYA,533.76001,1022
NYA,532.700012,1023
NYA,532.599976,1024
NYA,529.109985,1025
NYA,523.51001,1026
NYA,524.25,1027
NYA,523.719971,1028
NYA,521.390015,1029
NYA,518.320007,1030
NYA,512.609985,1031
NYA,514.619995,1032
NYA,516,1033
NYA,514.830017,1034
NYA,512.51001,1035
NYA,512.190002,1036
NYA,517.369995,1037
NYA,528.26001,1038
NYA,529,1039
NYA,527.419983,1040
NYA,527.309998,1041
NYA,529.73999,1042
NYA,527.950012,1043
NYA,525.51001,1044
NYA,521.280029,1045
NYA,519.700012,1046
NYA,518.849976,1047
NYA,518.539978,1048
NYA,516.630005,1049
NYA,512.400024,1050
NYA,508.279999,1051
NYA,506.899994,1052
NYA,501.619995,1053
NYA,500.029999,1054
NYA,501.089996,1055
NYA,498.450012,1056
NYA,491.359985,1057
NYA,483.640015,1058
NYA,481.420013,1059
NYA,473.070007,1060
NYA,466.089996,1061
NYA,475.609985,1062
NYA,473.910004,1063
NYA,473.170013,1064
NYA,460.910004,1065
NYA,455.829987,1066
NYA,461.01001,1067
NYA,463.660004,1068
NYA,461.119995,1069
NYA,456.049988,1070
NYA,451.820007,1071
NYA,443.98999,1072
NYA,437.440002,1073
NYA,445.579987,1074
NYA,445.790009,1075
NYA,437.220001,1076
NYA,425.799988,1077
NYA,417.23999,1078
NYA,417.029999,1079
NYA,403.920013,1080
NYA,398.519989,1081
NYA,419.25,1082
NYA,430.25,1083
NYA,441.769989,1084
NYA,449.700012,1085
NYA,449.809998,1086
NYA,454.779999,1087
NYA,447.899994,1088
NYA,440.5,1089
NYA,441.029999,1090
NYA,440.920013,1091
NYA,436.480011,1092
NYA,430.350006,1093
NYA,428.660004,1094
NYA,430.029999,1095
NYA,439.76001,1096
NYA,438.809998,1097
NYA,441.559998,1098
NYA,444.730011,1099
NYA,441.980011,1100
NYA,431.200012,1101
NYA,426.440002,1102
NYA,426.329987,1103
NYA,423.160004,1104
NYA,419.570007,1105
NYA,418.51001,1106
NYA,419.880005,1107
NYA,419.140015,1108
NYA,412.589996,1109
NYA,409.200012,1110
NYA,419.040009,1111
NYA,425.700012,1112
NYA,428.660004,1113
NYA,428.339996,1114
NYA,427.809998,1115
NYA,432.149994,1116
NYA,438.179993,1117
NYA,445.679993,1118
NYA,446.320007,1119
NYA,441.980011,1120
NYA,442.51001,1121
NYA,448.109985,1122
NYA,447.059998,1123
NYA,446.109985,1124
NYA,447.059998,1125
NYA,448.850006,1126
NYA,449.070007,1127
NYA,448.640015,1128
NYA,443.040009,1129
NYA,443.670013,1130
NYA,443.459991,1131
NYA,442.619995,1132
NYA,443.779999,1133
NYA,437.329987,1134
NYA,435,1135
NYA,432.98999,1136
NYA,429.190002,1137
NYA,431.089996,1138
NYA,431.730011,1139
NYA,436.480011,1140
NYA,440.5,1141
NYA,443.890015,1142
NYA,453.079987,1143
NYA,463.660004,1144
NYA,465.029999,1145
NYA,466.200012,1146
NYA,465.670013,1147
NYA,470.320007,1148
NYA,468.630005,1149
NYA,465.559998,1150
NYA,465.350006,1151
NYA,472.01001,1152
NYA,476.980011,1153
NYA,478.670013,1154
NYA,477.299988,1155
NYA,474.649994,1156
NYA,476.23999,1157
NYA,473.910004,1158
NYA,469.369995,1159
NYA,472.01001,1160
NYA,475.820007,1161
NYA,477.829987,1162
NYA,473.910004,1163
NYA,472.220001,1164
NYA,478.670013,1165
NYA,485.440002,1166
NYA,486.070007,1167
NYA,485.649994,1168
NYA,488.399994,1169
NYA,487.869995,1170
NYA,488.399994,1171
NYA,493.369995,1172
NYA,500.670013,1173
NYA,502.149994,1174
NYA,502.149994,1175
NYA,496.540009,1176
NYA,491.779999,1177
NYA,486.920013,1178
NYA,485.859985,1179
NYA,486.600006,1180
NYA,488.820007,1181
NYA,486.179993,1182
NYA,479.619995,1183
NYA,482.369995,1184
NYA,482.160004,1185
NYA,480.26001,1186
NYA,482.589996,1187
NYA,480.049988,1188
NYA,478.670013,1189
NYA,480.149994,1190
NYA,479.410004,1191
NYA,478.779999,1192
NYA,480.470001,1193
NYA,484.700012,1194
NYA,485.549988,1195
NYA,484.380005,1196
NYA,484.809998,1197
NYA,487.339996,1198
NYA,488.079987,1199
NYA,489.670013,1200
NYA,484.380005,1201
NYA,479.839996,1202
NYA,478.98999,1203
NYA,479.309998,1204
NYA,475.820007,1205
NYA,476.23999,1206
NYA,480.790009,1207
NYA,483.540009,1208
NYA,486.390015,1209
NYA,488.290009,1210
NYA,493.160004,1211
NYA,501.299988,1212
NYA,502.890015,1213
NYA,509.019989,1214
NYA,511.450012,1215
NYA,514.409973,1216
NYA,517.47998,1217
NYA,514.940002,1218
NYA,515.150024,1219
NYA,517.059998,1220
NYA,518.960022,1221
NYA,516,1222
NYA,515.26001,1223
NYA,515.890015,1224
NYA,517.580017,1225
NYA,518.75,1226
NYA,517.369995,1227
NYA,518.01001,1228
NYA,518.75,1229
NYA,522.030029,1230
NYA,524.77002,1231
NYA,530.700012,1232
NYA,531.75,1233
NYA,531.119995,1234
NYA,525.830017,1235
NYA,530.059998,1236
NYA,533.869995,1237
NYA,534.179993,1238
NYA,533.549988,1239
NYA,532.919983,1240
NYA,538.099976,1241
NYA,537.669983,1242
NYA,539.369995,1243
NYA,540.950012,1244
NYA,542.859985,1245
NYA,544.440002,1246
NYA,544.859985,1247
NYA,547.400024,1248
NYA,551,1249
NYA,553.530029,1250
NYA,555.02002,1251
NYA,551.099976,1252
NYA,553.01001,1253
NYA,556.599976,1254
